order_id,shopify_order_number,order_date,fulfillment_status,payment_method,currency,customer_id,customer_name,customer_email,customer_phone,customer_country,shipping_address_line1,shipping_city,shipping_state,shipping_zip,shipping_country,product_id,product_title,product_category,sku,variant,quantity,unit_price,subtotal,discount,tax,shipping_cost,total
SHP-67795-5243,#67795,2025-01-01T01:52:52Z,unfulfilled,apple_pay,USD,CUST-000340,Stacey Newman,plane@example.net,979-788-7749x24243,France,12243 Karen Roads,Beckyfurt,Nevada,89259,France,PROD-00142,Wireless Backpack,Pets,SKU-00142-618,Blue,1,102.65,102.65,0,0,9.99,112.64
SHP-67796-8796,#67796,2025-01-05T08:47:56Z,partially_fulfilled,bank_transfer,USD,CUST-001476,Brianna Molina,steve90@example.com,847.928.3951,Cuba,132 Jessica Centers Suite 108,Dylanfurt,Oklahoma,76906,Cuba,PROD-00134,Smart Headphones,Beauty,SKU-00134-736,Small,1,447.16,447.16,0,53.66,0,500.82
SHP-67797-1381,#67797,2025-08-26T20:31:43Z,pending,paypal,USD,CUST-000777,Elizabeth Richards,turnerlisa@example.com,473.837.7731,Micronesia,815 Maria Stravenue Apt. 929,Port Gerald,Hawaii,52568,Micronesia,PROD-00048,Limited Sunglasses,Books,SKU-00048-578,Standard,1,176.91,176.91,0,17.69,9.99,204.59
SHP-67798-9578,#67798,2025-01-08T23:26:12Z,fulfilled,apple_pay,USD,CUST-001291,Kelly Jensen,johngarrison@example.org,546.956.4260x186,Sao Tome and Principe,764 Steven Freeway Apt. 410,Ryanport,Connecticut,73054,Sao Tome and Principe,PROD-00164,Portable Gaming Mouse,Grocery,SKU-00164-590,White,1,255.79,255.79,0,46.04,0,301.83
SHP-67799-7697,#67799,2025-03-23T12:26:20Z,pending,apple_pay,USD,CUST-000722,Jeffrey Fuller,smithmadison@example.com,001-664-796-7379,North Macedonia,43452 Chung Village Suite 801,Barreraton,ND,61103,North Macedonia,PROD-00138,Classic Headphones,Sports,SKU-00138-419,Black,1,339.84,339.84,50.98,28.89,0,317.75
SHP-67800-4523,#67800,2025-08-08T01:51:55Z,unfulfilled,credit_card,USD,CUST-000042,Suzanne Huff,keyemily@example.com,001-802-978-7429,Bermuda,04085 Henry Streets Suite 575,West Lorifurt,Louisiana,50437,Bermuda,PROD-00017,Comfort Running Shoes,Grocery,SKU-00017-646,XL,1,102.99,102.99,0,21.63,0,124.62
SHP-67801-8988,#67801,2024-09-23T19:44:42Z,fulfilled,paypal,USD,CUST-000585,Henry Williams,carrie34@example.org,+1-967-611-1483x753,Western Sahara,823 Dana Highway Suite 761,North Edwardburgh,Colorado,39157,Western Sahara,PROD-00240,Essential Board Game,Pets,SKU-00240-966,Blue,4,241.02,964.08,0,173.53,3.99,1141.6
SHP-67802-9288,#67802,2025-01-05T04:08:42Z,partially_fulfilled,bank_transfer,USD,CUST-000901,Lisa Patterson,anthony00@example.org,(345)739-3132,Trinidad and Tobago,413 Ronald Mission Apt. 793,New Katrina,Louisiana,24077,Trinidad and Tobago,PROD-00152,Pro Face Cream,Toys,SKU-00152-807,White,1,238.91,238.91,47.78,28.67,3.99,223.79
SHP-67803-7395,#67803,2025-03-15T16:35:42Z,unfulfilled,google_pay,USD,CUST-001195,Amy Hayes,natalie46@example.com,(763)268-1541,Wallis and Futuna,570 Noah Garden,Jeffreyfurt,Massachusetts,13872,Wallis and Futuna,PROD-00141,Premium Notebook,Grocery,SKU-00141-645,Black,2,42.25,84.5,0,8.45,14.99,107.94
SHP-67804-5721,#67804,2024-10-17T22:12:52Z,unfulfilled,credit_card,USD,CUST-001409,Kathleen Williams,nelsoncassandra@example.net,546.875.4182,Mauritius,274 Harris Rapids,Robertsfurt,CT,46276,Mauritius,PROD-00192,Premium Desk Lamp,Jewelry,SKU-00192-523,Standard,1,101.65,101.65,0,18.3,5.99,125.94
SHP-67805-7682,#67805,2024-11-06T09:45:02Z,unfulfilled,cash_on_delivery,USD,CUST-000325,Katherine Jackson,angela73@example.net,2212962071,Christmas Island,81855 Elliott Trace Suite 571,Wardfurt,PR,36152,Christmas Island,PROD-00161,Portable Headphones,Home & Kitchen,SKU-00161-825,Small,1,194.81,194.81,9.74,18.51,5.99,209.57
SHP-67806-9483,#67806,2025-07-31T10:47:18Z,fulfilled,google_pay,USD,CUST-000551,Jeffrey Petersen,danielmorris@example.net,001-263-621-3580x0401,Belarus,79827 Arthur Way,East Jennifer,Alaska,47278,Belarus,PROD-00205,Pro Gaming Mouse,Home & Kitchen,SKU-00205-453,Blue,5,296.1,1480.5,0,74.03,3.99,1558.52
SHP-67807-4316,#67807,2024-11-30T20:47:20Z,unfulfilled,apple_pay,USD,CUST-000154,William Harris,amandamyers@example.net,001-614-463-0316x17990,British Indian Ocean Territory (Chagos Archipelago),26349 Montoya Overpass,Port Ginamouth,OR,39508,British Indian Ocean Territory (Chagos Archipelago),PROD-00144,Comfort Desk Lamp,Books,SKU-00144-824,Small,2,471.61,943.22,0,169.78,14.99,1127.99
SHP-67808-3308,#67808,2025-05-10T00:30:06Z,fulfilled,google_pay,USD,CUST-000153,Vanessa Jones,smithjason@example.org,(384)686-6618x8924,Belgium,03155 Angela Creek,Wilsonbury,NC,26981,Belgium,PROD-00010,Wireless Necklace,Books,SKU-00010-926,Standard,4,330.72,1322.88,264.58,74.08,14.99,1147.37
SHP-67809-9304,#67809,2024-10-06T01:11:57Z,unfulfilled,cash_on_delivery,USD,CUST-000299,Thomas Lowe,reyeschristopher@example.com,(399)979-5453,Montenegro,37796 Adams Flats,East Adamshire,IN,88616,Montenegro,PROD-00250,Comfort Coffee Maker,Toys,SKU-00250-953,White,1,499.97,499.97,75,29.75,9.99,464.71
SHP-67810-6903,#67810,2025-03-01T23:46:09Z,pending,bank_transfer,USD,CUST-001015,Alyssa Kelly,douglasmartinez@example.com,001-987-618-4523x5426,Ethiopia,0354 Timothy Prairie,North Christine,Arkansas,63288,Ethiopia,PROD-00204,Portable Vacuum,Electronics,SKU-00204-957,White,2,376.35,752.7,0,75.27,0,827.97
SHP-67811-7280,#67811,2025-02-05T16:40:32Z,unfulfilled,credit_card,USD,CUST-000683,Craig Bailey,christophermcneil@example.org,776.787.2904x7742,Zimbabwe,0043 Fletcher Path,Willisview,IL,18186,Zimbabwe,PROD-00167,Comfort T-Shirt,Grocery,SKU-00167-255,Small,4,379.02,1516.08,75.8,0,14.99,1455.27
SHP-67812-9428,#67812,2025-05-28T05:34:42Z,pending,credit_card,USD,CUST-000288,Christopher Rodriguez,evanmitchell@example.net,001-799-882-7950x145,Svalbard & Jan Mayen Islands,43917 Benjamin Field Apt. 311,New Jamiefort,PW,24209,Svalbard & Jan Mayen Islands,PROD-00055,Smart Board Game,Health,SKU-00055-160,Small,1,275.82,275.82,0,0,14.99,290.81
SHP-67813-7557,#67813,2025-06-03T08:36:27Z,fulfilled,paypal,USD,CUST-001076,Leslie Sparks,elizabethrobertson@example.com,2528102627,Iran,5635 Hernandez Forest Apt. 236,New Timothy,Nevada,77055,Iran,PROD-00018,Pro Board Game,Home & Kitchen,SKU-00018-376,XL,1,448.46,448.46,67.27,26.68,3.99,411.86
SHP-67814-5456,#67814,2025-07-16T16:01:47Z,partially_fulfilled,google_pay,USD,CUST-000848,Robert Schultz,rojasmarc@example.org,+1-345-500-0000x15291,Liberia,7149 Jacobs Harbors Suite 923,Mejiafurt,CO,65709,Liberia,PROD-00131,Limited Necklace,Sports,SKU-00131-954,Large,1,326.83,326.83,0,39.22,5.99,372.04
SHP-67815-7826,#67815,2025-04-30T23:57:20Z,partially_fulfilled,bank_transfer,USD,CUST-000276,Tracy Garner,reedmichael@example.net,838-440-4608x4325,Benin,43378 Joseph Prairie Apt. 729,North Jessica,NY,50795,Benin,PROD-00200,Essential Necklace,Jewelry,SKU-00200-525,White,1,103.21,103.21,0,21.67,9.99,134.87
SHP-67816-4816,#67816,2025-04-10T10:18:06Z,unfulfilled,cash_on_delivery,USD,CUST-000459,Christian Hardy,frank33@example.com,(993)344-9734,Zambia,20425 Sanchez Hollow Apt. 121,Hendricksshire,OR,08384,Zambia,PROD-00199,Eco Gaming Mouse,Pets,SKU-00199-833,Red,4,358.98,1435.92,0,0,5.99,1441.91
SHP-67817-9398,#67817,2025-03-06T03:20:20Z,unfulfilled,paypal,USD,CUST-000493,Adam Stevens,michael05@example.net,(465)801-6731,British Virgin Islands,690 Schwartz Plains,New Steve,AK,91454,British Virgin Islands,PROD-00012,Portable Notebook,Jewelry,SKU-00012-691,XL,2,491.77,983.54,0,147.53,9.99,1141.06
SHP-67818-8580,#67818,2025-03-13T10:21:02Z,partially_fulfilled,bank_transfer,USD,CUST-000241,Stephanie Vasquez,duranamber@example.org,459.257.9472x8463,Malta,9962 Joshua Falls,Leblancport,MI,08939,Malta,PROD-00143,Limited Gaming Mouse,Electronics,SKU-00143-208,Black,1,380.82,380.82,0,79.97,5.99,466.78
SHP-67819-8221,#67819,2025-04-27T00:13:23Z,unfulfilled,google_pay,USD,CUST-000188,Meredith Patrick,rguerrero@example.org,001-507-944-6660x9935,United States of America,756 Randy Walks Apt. 319,East John,WY,87947,United States of America,PROD-00183,Portable Headphones,Grocery,SKU-00183-193,XL,4,445.91,1783.64,0,321.06,5.99,2110.69
SHP-67820-2856,#67820,2025-09-03T00:35:26Z,pending,credit_card,USD,CUST-000016,Joseph Mahoney,suarezmike@example.org,384.498.0841x241,Faroe Islands,0937 Kimberly Dale Apt. 015,Hannahchester,Minnesota,85701,Faroe Islands,PROD-00056,Premium Board Game,Toys,SKU-00056-371,White,1,344.59,344.59,0,72.36,14.99,431.94
SHP-67821-9733,#67821,2025-09-08T16:22:36Z,unfulfilled,bank_transfer,USD,CUST-000632,Donald Stewart,marynelson@example.org,(744)774-1759,Sierra Leone,86032 Kevin Street,Floresport,Pennsylvania,04890,Sierra Leone,PROD-00046,Ultra Gaming Mouse,Grocery,SKU-00046-348,White,2,434.99,869.98,0,43.5,0,913.48
SHP-67822-8430,#67822,2025-05-28T13:28:25Z,partially_fulfilled,google_pay,USD,CUST-000342,Mike Harris,wadetiffany@example.org,(778)428-4106x727,Albania,27204 Tina Shores Apt. 412,West Sandrastad,Nebraska,55136,Albania,PROD-00007,Portable Headphones,Grocery,SKU-00007-877,Small,1,17.03,17.03,1.7,2.3,3.99,21.62
SHP-67823-1304,#67823,2025-01-02T20:49:49Z,fulfilled,google_pay,USD,CUST-000184,Brent Ward,joshuacolon@example.net,(710)435-7972x7985,Taiwan,7200 Mary Brook Apt. 458,Joshuahaven,Idaho,28445,Taiwan,PROD-00142,Wireless Backpack,Pets,SKU-00142-618,Blue,3,55.95,167.85,33.57,6.71,0,140.99
SHP-67824-4194,#67824,2024-10-22T16:57:07Z,fulfilled,credit_card,USD,CUST-001233,Helen Tyler,samanthawoodard@example.org,914.861.9953x946,Ireland,224 Andrea Ramp,Clarkfurt,Montana,08918,Ireland,PROD-00169,Limited Face Cream,Jewelry,SKU-00169-894,Black,3,380.08,1140.24,0,79.82,3.99,1224.05
SHP-67825-6107,#67825,2025-02-17T05:43:50Z,fulfilled,credit_card,USD,CUST-000441,Lisa Sutton,james92@example.net,001-484-804-4566x9078,Denmark,07945 Christina Plains,Jonathonshire,MN,62323,Denmark,PROD-00170,Pro Vacuum,Health,SKU-00170-980,Black,1,20.83,20.83,0,1.04,14.99,36.86
SHP-67826-8625,#67826,2025-05-01T08:03:51Z,pending,paypal,USD,CUST-000568,Suzanne Murray,bernardrobert@example.org,+1-843-498-5298x940,Iraq,1957 Daniel Square Suite 894,Port Ericfurt,Texas,64665,Iraq,PROD-00100,Limited Running Shoes,Pets,SKU-00100-730,Red,2,45.77,91.54,22.89,12.36,0,81.01
SHP-67827-4353,#67827,2025-05-26T16:28:29Z,unfulfilled,paypal,USD,CUST-001006,Diana Alexander,mmyers@example.net,593-439-6504x9627,Tanzania,3885 Melissa Camp Suite 334,East Nicholas,NJ,54028,Tanzania,PROD-00041,Smart Face Cream,Apparel,SKU-00041-165,Blue,1,372.78,372.78,37.28,0,9.99,345.49
SHP-67828-6332,#67828,2025-03-22T14:12:22Z,fulfilled,credit_card,USD,CUST-000494,Robin Smith,jeremy65@example.com,(262)784-1772x256,Turks and Caicos Islands,0885 Melissa Expressway,South Seanstad,PW,70448,Turks and Caicos Islands,PROD-00246,Limited Coffee Maker,Pets,SKU-00246-243,Standard,1,18.48,18.48,0,3.33,3.99,25.8
SHP-67829-2222,#67829,2024-10-08T01:31:36Z,unfulfilled,credit_card,USD,CUST-000640,Tracy Yang,walkercharlotte@example.org,(555)280-9961x327,Croatia,273 Stephens Mills Suite 280,Maryhaven,Oregon,14398,Croatia,PROD-00216,Essential Backpack,Beauty,SKU-00216-544,Large,3,139.69,419.07,0,0,5.99,425.06
SHP-67830-3454,#67830,2025-01-18T03:32:33Z,unfulfilled,credit_card,USD,CUST-000424,Calvin Green,nicoledaniel@example.com,208.794.8706,Jersey,91371 Amanda Park,North Andrewfort,VA,56703,Jersey,PROD-00057,Limited Gaming Mouse,Sports,SKU-00057-258,XL,2,19.51,39.02,0,0,14.99,54.01
SHP-67831-6528,#67831,2025-07-18T17:24:38Z,partially_fulfilled,paypal,USD,CUST-000979,Angela Lewis,mcooper@example.com,371-561-9827x348,United Arab Emirates,935 Lam Springs Apt. 437,West Candace,Pennsylvania,36823,United Arab Emirates,PROD-00080,Ultra Blender,Books,SKU-00080-540,Small,1,422.03,422.03,0,75.97,9.99,507.99
SHP-67832-5553,#67832,2025-06-28T21:03:36Z,partially_fulfilled,paypal,USD,CUST-001154,Lori Gilmore,rhonda64@example.org,389.961.5738x5512,United States of America,228 Katie Skyway,Joannton,NJ,36592,United States of America,PROD-00013,Premium Face Cream,Apparel,SKU-00013-891,Red,1,195.03,195.03,0,29.25,9.99,234.27
SHP-67833-5889,#67833,2025-06-12T23:10:25Z,fulfilled,google_pay,USD,CUST-001240,Christina Williams,pjames@example.com,662-948-6070,Tonga,60678 Steven Way Apt. 393,Espinozafort,New Jersey,13335,Tonga,PROD-00026,Eco Running Shoes,Apparel,SKU-00026-911,Black,1,437.43,437.43,0,0,14.99,452.42
SHP-67834-4951,#67834,2024-11-21T11:42:58Z,fulfilled,apple_pay,USD,CUST-000291,Chelsea Erickson,aaronjohnson@example.net,539-266-0558,Northern Mariana Islands,3922 Jason Centers,Morsestad,VA,84646,Northern Mariana Islands,PROD-00175,Premium Face Cream,Sports,SKU-00175-395,Red,1,183.49,183.49,0,33.03,14.99,231.51
SHP-67835-6910,#67835,2025-01-29T10:36:18Z,unfulfilled,google_pay,USD,CUST-000802,Shane Cook,ureed@example.com,(308)491-7768x089,Venezuela,26607 Stephanie Ridges Apt. 781,Lake Morgan,MO,03799,Venezuela,PROD-00093,Classic Sunglasses,Electronics,SKU-00093-453,Blue,1,416.03,416.03,0,49.92,5.99,471.94
SHP-67836-4499,#67836,2025-09-06T11:37:20Z,partially_fulfilled,credit_card,USD,CUST-000589,Chelsea Barry,lisa93@example.org,696-460-1864x87699,Hong Kong,901 Stephanie Manor Suite 003,West Noahborough,Indiana,37047,Hong Kong,PROD-00165,Eco T-Shirt,Books,SKU-00165-358,White,1,53.35,53.35,0,0,3.99,57.34
SHP-67837-1259,#67837,2025-08-24T10:11:42Z,fulfilled,google_pay,USD,CUST-000195,Jennifer Conner,qmcdowell@example.net,+1-609-901-0016x761,Reunion,135 James Knoll,Port Travis,Missouri,72324,Reunion,PROD-00097,Wireless Coffee Maker,Grocery,SKU-00097-837,Red,5,57.05,285.25,0,0,9.99,295.24
SHP-67838-8560,#67838,2024-10-24T09:47:40Z,pending,cash_on_delivery,USD,CUST-000715,Jamie Bowman,williamspatrick@example.net,840-235-2635,Cape Verde,26883 Randall Keys,Cobbview,MO,79808,Cape Verde,PROD-00009,Classic Backpack,Books,SKU-00009-489,Large,1,175.06,175.06,0,12.25,9.99,197.3
SHP-67839-5649,#67839,2024-11-19T15:47:34Z,partially_fulfilled,cash_on_delivery,USD,CUST-000726,Marissa Hampton,nwilliams@example.com,+1-826-486-2703,Faroe Islands,1123 Davis Forks Suite 957,West Katherine,Wisconsin,79539,Faroe Islands,PROD-00206,Mini Board Game,Jewelry,SKU-00206-566,Blue,1,203.61,203.61,0,14.25,14.99,232.85
SHP-67840-1166,#67840,2025-09-01T07:25:46Z,partially_fulfilled,credit_card,USD,CUST-001238,Jennifer Jordan,michelleford@example.com,754-549-2054x8944,Malaysia,3131 Amber Route Suite 604,South Randallport,California,59412,Malaysia,PROD-00173,Smart Running Shoes,Home & Kitchen,SKU-00173-665,Large,1,215.36,215.36,0,45.23,3.99,264.58
SHP-67841-7282,#67841,2025-03-09T18:58:42Z,unfulfilled,paypal,USD,CUST-000527,Sandra Case,swilliams@example.com,(292)275-8955x16874,Saint Vincent and the Grenadines,231 Cook Place Suite 470,South Anthony,Oklahoma,06320,Saint Vincent and the Grenadines,PROD-00217,Essential Coffee Maker,Pets,SKU-00217-554,Small,5,280.08,1400.4,210.06,0,3.99,1194.33
SHP-67842-2884,#67842,2025-09-04T18:04:06Z,pending,apple_pay,USD,CUST-000583,Sarah Johnson,amandadalton@example.net,+1-308-770-6626x68217,Guinea,3694 Mays Circle Suite 463,Janiceview,MD,32596,Guinea,PROD-00125,Limited Gaming Mouse,Sports,SKU-00125-129,Black,1,151.2,151.2,15.12,9.53,9.99,155.6
SHP-67843-1834,#67843,2024-10-05T09:58:18Z,fulfilled,paypal,USD,CUST-000691,Brittany Wright,chad42@example.com,392-637-2450,Malta,863 Marshall Landing,Lake Brooke,VT,74517,Malta,PROD-00056,Premium Board Game,Toys,SKU-00056-371,White,1,151.81,151.81,0,0,14.99,166.8
SHP-67844-4207,#67844,2024-10-12T14:58:20Z,unfulfilled,google_pay,USD,CUST-001287,Anna Benson,vroberts@example.org,001-828-764-3302,Venezuela,9685 Donald Lodge Suite 390,Chapmanview,SD,69714,Venezuela,PROD-00159,Smart Gaming Mouse,Beauty,SKU-00159-383,Red,3,490.13,1470.39,0,176.45,9.99,1656.83
SHP-67845-1622,#67845,2025-09-15T09:46:43Z,fulfilled,bank_transfer,USD,CUST-000521,Daniel Miller,anthony42@example.net,213-590-4383,Ethiopia,0255 Lori Turnpike Suite 003,Jeffberg,Maine,42458,Ethiopia,PROD-00035,Portable Face Cream,Books,SKU-00035-159,XL,3,345.52,1036.56,207.31,149.26,0,978.51
SHP-67846-5868,#67846,2025-02-25T23:24:35Z,pending,credit_card,USD,CUST-001067,Heidi Martin,pavila@example.org,(883)389-6337,Madagascar,51660 Mendoza Pike,Longmouth,WY,61338,Madagascar,PROD-00241,Limited Headphones,Apparel,SKU-00241-370,Large,1,165.08,165.08,0,19.81,9.99,194.88
SHP-67847-1208,#67847,2025-03-24T20:31:50Z,partially_fulfilled,paypal,USD,CUST-000309,Christopher Cross,steven18@example.net,737-218-9490,Latvia,867 Carrie Stravenue Suite 132,New Denisebury,VT,54471,Latvia,PROD-00215,Premium Backpack,Jewelry,SKU-00215-340,Red,1,7.99,7.99,0.8,0,9.99,17.18
SHP-67848-5171,#67848,2025-03-16T03:58:24Z,fulfilled,google_pay,USD,CUST-000744,Sherry Lara,thenry@example.net,(654)796-9192,Saint Kitts and Nevis,27672 Erik Vista Apt. 907,Emilychester,OH,74224,Saint Kitts and Nevis,PROD-00044,Wireless Backpack,Electronics,SKU-00044-626,XL,1,454.49,454.49,0,22.72,3.99,481.2
SHP-67849-7061,#67849,2025-06-24T23:04:52Z,unfulfilled,cash_on_delivery,USD,CUST-000863,Kelly Hall,bcooper@example.net,(463)322-3998,Dominican Republic,7744 Cruz Rapids Suite 190,South Charleneland,RI,85167,Dominican Republic,PROD-00048,Limited Sunglasses,Books,SKU-00048-578,Standard,5,275.26,1376.3,275.26,55.05,9.99,1166.08
SHP-67850-5393,#67850,2025-04-03T01:17:15Z,partially_fulfilled,bank_transfer,USD,CUST-000065,Matthew Wood,kimberly99@example.org,9229901476,Israel,245 Sandra Inlet,Patelton,NE,90788,Israel,PROD-00025,Pro Backpack,Jewelry,SKU-00025-873,Standard,1,488.85,488.85,0,73.33,14.99,577.17
SHP-67851-2692,#67851,2024-10-25T01:47:25Z,fulfilled,bank_transfer,USD,CUST-000233,Michael Moore,jose86@example.net,(994)663-6887x258,Gambia,27002 Davis Mews,Jasonport,HI,82065,Gambia,PROD-00115,Comfort Necklace,Beauty,SKU-00115-884,White,1,106.06,106.06,0,19.09,14.99,140.14
SHP-67852-1997,#67852,2025-01-20T21:16:08Z,pending,apple_pay,USD,CUST-000336,Nicole Fitzgerald,robertsonrenee@example.com,4163579055,Monaco,460 Lisa Well Suite 516,Smithburgh,Massachusetts,67822,Monaco,PROD-00206,Mini Board Game,Jewelry,SKU-00206-566,Blue,1,327.6,327.6,0,16.38,3.99,347.97
SHP-67853-6826,#67853,2025-07-15T08:23:04Z,pending,paypal,USD,CUST-000792,Samuel Bailey,michael47@example.org,(739)289-8306,Senegal,836 Pena Ways,Port Roberttown,Virginia,51588,Senegal,PROD-00072,Essential Blender,Apparel,SKU-00072-378,Red,2,419.18,838.36,0,176.06,14.99,1029.41
SHP-67854-5060,#67854,2025-01-30T07:04:40Z,partially_fulfilled,apple_pay,USD,CUST-000678,Scott Manning,omargriffin@example.com,336.491.1289,Saudi Arabia,85751 Davis Haven Suite 224,Port Josephshire,SD,95066,Saudi Arabia,PROD-00231,Smart Notebook,Sports,SKU-00231-324,XL,1,134.43,134.43,13.44,6.05,5.99,133.03
SHP-67855-3363,#67855,2024-10-09T04:41:35Z,unfulfilled,cash_on_delivery,USD,CUST-000960,Gina Campos,john91@example.org,+1-878-484-8699,Turks and Caicos Islands,539 Justin Centers,Jessicaview,VI,73153,Turks and Caicos Islands,PROD-00226,Limited Necklace,Pets,SKU-00226-567,Red,1,292.16,292.16,0,14.61,0,306.77
SHP-67856-6465,#67856,2024-10-30T07:18:50Z,partially_fulfilled,credit_card,USD,CUST-000686,Austin Norton,randysmith@example.com,653.796.7379x4871,Guadeloupe,9350 Janet Roads Apt. 065,Vaughnshire,IL,96699,Guadeloupe,PROD-00196,Premium Face Cream,Apparel,SKU-00196-826,Small,3,129.19,387.57,0,27.13,5.99,420.69
SHP-67857-2930,#67857,2025-07-16T04:28:46Z,fulfilled,bank_transfer,USD,CUST-000505,Jeffrey Ferguson,benjamin24@example.org,603-438-1059x551,Ireland,9206 Amanda Neck,Richardsfort,PA,04636,Ireland,PROD-00048,Limited Sunglasses,Books,SKU-00048-578,Standard,4,337.93,1351.72,0,243.31,5.99,1601.02
SHP-67858-4190,#67858,2025-08-07T04:03:55Z,fulfilled,google_pay,USD,CUST-001084,Maria Montes,mason53@example.org,(390)903-6221,Dominica,3842 John Unions Suite 391,Dillonbury,Alaska,42229,Dominica,PROD-00010,Wireless Necklace,Books,SKU-00010-926,Standard,2,96.91,193.82,58.15,0,5.99,141.66
SHP-67859-9639,#67859,2024-11-06T03:58:12Z,unfulfilled,credit_card,USD,CUST-001002,Kimberly Anderson,butlerolivia@example.com,863-300-5937x775,New Zealand,373 Baker Path Suite 691,Kimberlymouth,Maryland,19185,New Zealand,PROD-00057,Limited Gaming Mouse,Sports,SKU-00057-258,XL,3,368.31,1104.93,220.99,0,3.99,887.93
SHP-67860-3015,#67860,2025-01-15T06:31:28Z,fulfilled,apple_pay,USD,CUST-000215,Nicole James,cruzamber@example.com,5857887704,Malaysia,9928 Bray Freeway Apt. 876,Cynthiafort,Oklahoma,19170,Malaysia,PROD-00189,Limited Gaming Mouse,Books,SKU-00189-395,Black,1,240,240,0,16.8,0,256.8
SHP-67861-5804,#67861,2024-12-21T22:45:46Z,unfulfilled,apple_pay,USD,CUST-000027,Jennifer Young,luis81@example.org,(936)823-1665,Bahamas,1585 Brenda Loaf,Williamsstad,NV,95799,Bahamas,PROD-00217,Essential Coffee Maker,Pets,SKU-00217-554,Small,1,55.27,55.27,8.29,7.05,9.99,64.02
SHP-67862-8448,#67862,2025-03-24T17:07:39Z,pending,google_pay,USD,CUST-001448,Javier Murphy,brettlee@example.com,844.543.9468,Djibouti,9507 Ronald Motorway,Keithview,OK,06079,Djibouti,PROD-00072,Essential Blender,Apparel,SKU-00072-378,Red,1,221.06,221.06,0,22.11,14.99,258.16
SHP-67863-7769,#67863,2025-02-01T13:46:52Z,pending,google_pay,USD,CUST-000425,Megan Russell,fraziersteven@example.com,203.504.6875x06351,Portugal,842 Velez Haven Suite 726,Davisville,ID,71928,Portugal,PROD-00142,Wireless Backpack,Pets,SKU-00142-618,Blue,2,126.61,253.22,0,37.98,5.99,297.19
SHP-67864-4712,#67864,2024-09-23T18:25:01Z,partially_fulfilled,cash_on_delivery,USD,CUST-001246,Jay Jefferson,hannahmunoz@example.com,423.796.4402,Dominican Republic,335 Larry Keys,Heidiborough,North Carolina,25694,Dominican Republic,PROD-00081,Portable Notebook,Electronics,SKU-00081-915,Standard,1,233.61,233.61,0,16.35,9.99,259.95
SHP-67865-2291,#67865,2025-09-12T15:53:41Z,fulfilled,apple_pay,USD,CUST-000975,George Wilcox,melanie72@example.net,(489)454-0017,Portugal,90359 Sean Views,Richardhaven,Missouri,71238,Portugal,PROD-00056,Premium Board Game,Toys,SKU-00056-371,White,1,135.91,135.91,0,0,3.99,139.9
